Train Start Date,Train End Date,Test Start Date,Test End Date,Period,kmean_ce,gmm_ce,agglo_ce,dc_sharpe,kmean_sharpe,gmm_sharpe,agglo_sharpe
2013-01-01,2019-12-31,2020-01-01,2020-02-29,3M,-129.89981878283243,-101.59232631364176,-93.78322920802775,-2.3380175807539954,-4.564938917553133,-2.66219433934315,-4.7637877064792
2013-01-01,2019-12-31,2020-01-01,2020-05-31,6M,-179.98190151530747,-154.22728381875615,-120.13809018935426,-0.12264190616712832,-0.3110070366976979,-0.3864630904329765,-0.7134441560923231
2013-01-01,2019-12-31,2020-01-01,2020-12-31,1Y,-123.4425953567436,-116.68480877142525,-80.26790982266242,0.6406525068478819,0.3880107417308956,0.5953644817131647,0.35650358076092886
2013-01-01,2020-12-31,2021-01-01,2021-02-28,3M,-143.1896071578205,-176.1524807153932,-121.26438592560949,0.7941053033600298,3.423944320273867,2.575164229509403,4.408546871057573
2013-01-01,2020-12-31,2021-01-01,2021-05-31,6M,-151.52450640615373,-151.82478622977212,-96.78664278658158,2.8029531703475175,4.051928312021335,3.7361674094132242,3.897824244440973
2013-01-01,2020-12-31,2021-01-01,2021-12-31,1Y,-147.77022205040868,-126.82108624330475,-100.84123477802954,1.4723050718640045,2.135498968776493,1.5872230884134804,2.4758488821704114
2013-01-01,2021-12-31,2022-01-01,2022-02-28,3M,-150.47301163079806,-139.58544967696992,-130.4249238851832,-2.5499625687498066,1.3047219708613873,1.347959876250128,1.1955392155727387
2013-01-01,2021-12-31,2022-01-01,2022-05-31,6M,-159.10796820607345,-146.04310419036898,-122.61607361181937,-1.7177445144151318,0.4961033812730949,1.3652725389741582,0.9839818066912291
2013-01-01,2021-12-31,2022-01-01,2022-12-31,1Y,-149.6474824296405,-90.02872757037227,-112.17925210151851,-0.5953584554146775,0.5173790450555283,0.11064729981043774,0.34080492802917495
