Date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT
2013-01-23 00:00:00-05:00,71.26911163330078,50.48188400268555,62.46675109863281,15.720152854919434,62.254249572753906,72.30300903320312,73.94682312011719,14.754315376281738,26.48587417602539,49.04555892944336,,120.18475341796875,52.04315948486328,52.19943618774414,127.61123657226562,15.348699569702148,54.28677749633789,34.24794387817383,69.91522979736328,29.15087890625,22.612150192260742,23.5341796875,52.16401672363281,42.60499954223633,60.532169342041016,47.39218521118164,25.59687042236328,36.868690490722656,28.55242347717285,55.02192306518555
2013-01-24 00:00:00-05:00,71.39804077148438,50.7988395690918,62.128353118896484,13.777807235717773,63.11737823486328,72.11639404296875,74.26188659667969,15.040529251098633,26.471607208251953,49.04555892944336,,119.68940734863281,52.740074157714844,52.17649841308594,127.42431640625,15.232361793518066,54.47309875488281,34.351654052734375,69.78811645507812,29.273408889770508,22.628528594970703,23.87550926208496,51.964752197265625,43.0724983215332,60.883018493652344,47.65496826171875,25.477224349975586,36.986907958984375,28.4946231842041,55.25945281982422
2013-01-25 00:00:00-05:00,72.05706787109375,50.97016906738281,62.72994613647461,13.453010559082031,62.874351501464844,71.35492706298828,74.71196746826172,15.133549690246582,26.42881202697754,49.43647384643555,,119.27658081054688,53.108131408691406,52.24531173706055,127.76710510253906,15.239630699157715,55.08413314819336,34.9369010925293,70.09477233886719,29.586578369140625,22.83327293395996,24.624664306640625,54.05308532714844,43.46500015258789,61.08573532104492,47.50239181518555,25.52508544921875,37.05181884765625,28.660795211791992,54.63393020629883
2013-01-28 00:00:00-05:00,72.10006713867188,50.6018180847168,64.36174774169922,13.757318496704102,62.01120376586914,72.7509536743164,74.60908508300781,15.069148063659668,26.400266647338867,49.41829299926758,,119.02062225341797,52.92018508911133,52.69642639160156,127.7421646118164,15.305072784423828,54.86058807373047,34.55167770385742,70.57341003417969,29.225765228271484,22.857839584350586,24.15920639038086,54.43681335449219,44.51750183105469,60.30607604980469,47.307430267333984,25.58490753173828,36.2428092956543,28.971467971801758,54.91105270385742
2013-01-29 00:00:00-05:00,72.9310302734375,50.92734146118164,65.11373901367188,14.015438079833984,61.71793746948242,73.60946655273438,75.36133575439453,14.868797302246094,26.692731857299805,49.0819206237793,,121.45635986328125,52.62263107299805,52.8264045715332,127.10008239746094,15.472311019897461,55.449283599853516,34.90726852416992,70.99224853515625,29.72273063659668,22.93974494934082,23.902103424072266,55.34446334838867,43.67250061035156,60.66471481323242,47.70582962036133,26.02159309387207,36.31467056274414,28.942575454711914,55.3386344909668
2013-01-30 00:00:00-05:00,72.20751953125,50.82453918457031,64.2038345336914,13.971402168273926,62.5056266784668,73.64680480957031,74.87268829345703,14.725690841674805,26.749805450439453,48.90010452270508,,121.49757385253906,52.65394592285156,52.50528335571289,126.86321258544922,15.537740707397461,55.21083068847656,34.9146842956543,70.8052749633789,29.613805770874023,22.808706283569336,23.76468276977539,55.40349578857422,43.07500076293945,60.48537826538086,47.53630447387695,26.08739471435547,35.93219757080078,28.8052921295166,55.227783203125
2013-01-31 00:00:00-05:00,72.02840423583984,50.37908935546875,64.26397705078125,13.930420875549316,61.902278900146484,73.45269775390625,74.03682708740234,14.718536376953125,26.564334869384766,48.9819221496582,,122.08385467529297,52.403350830078125,52.17649841308594,126.5827407836914,15.297801971435547,55.08413314819336,34.855411529541016,71.26898956298828,29.443614959716797,22.48111915588379,23.959726333618164,55.46254348754883,43.032501220703125,61.17148208618164,46.79884338378906,26.08739471435547,36.60442352294922,28.870315551757812,55.386131286621094
2013-02-01 00:00:00-05:00,72.751953125,51.321380615234375,64.8956298828125,13.8732271194458,62.740272521972656,74.2739028930664,74.90486145019531,14.904574394226074,26.778337478637695,49.627376556396484,,123.76812744140625,52.70093536376953,52.87229919433594,127.89799499511719,15.53046989440918,55.27788543701172,35.44807815551758,71.76260375976562,28.476900100708008,22.874223709106445,23.804574966430664,56.02334976196289,43.76499938964844,62.28639221191406,47.27351760864258,26.655681610107422,36.755088806152344,29.12318992614746,55.81371307373047
2013-02-04 00:00:00-05:00,72.1860122680664,50.893070220947266,64.47456359863281,13.527633666992188,63.02518081665039,73.35567474365234,74.06898498535156,14.897420883178711,26.64281463623047,49.00011444091797,,121.80311584472656,51.96484375,52.421180725097656,127.03153991699219,15.385050773620605,55.225730895996094,35.32213592529297,70.75293731689453,27.809743881225586,22.472923278808594,23.786853790283203,55.5289192199707,43.189998626708984,60.81285095214844,47.256568908691406,26.63175392150879,36.31235885620117,28.906435012817383,55.13275909423828
2013-02-05 00:00:00-05:00,72.7018051147461,51.96388626098633,65.06861877441406,14.002286911010742,63.59501647949219,73.49000549316406,74.4612045288086,15.083464622497559,27.20633316040039,49.354652404785156,,124.2222671508789,51.98833465576172,53.43044662475586,126.40816497802734,15.56509780883789,55.6356086730957,36.14443588256836,70.98478698730469,28.204587936401367,22.522056579589844,23.88880157470703,55.86099624633789,43.099998474121094,61.31962585449219,48.96882247924805,26.655681610107422,36.979957580566406,29.86011505126953,56.035400390625
2013-02-06 00:00:00-05:00,73.56141662597656,51.878211975097656,65.11373901367188,13.987302780151367,63.93022918701172,72.93758392333984,74.52549743652344,15.162163734436035,27.327592849731445,49.56374740600586,,124.77550506591797,52.20759963989258,53.46103286743164,125.83228302001953,15.4254732131958,56.17957305908203,36.01110076904297,71.10444641113281,27.973129272460938,22.391019821166992,24.008495330810547,56.193077087402344,42.82500076293945,61.5612907409668,48.63823699951172,26.76934242248535,37.27898406982422,29.93958282470703,56.462982177734375
2013-02-07 00:00:00-05:00,73.2247085571289,53.23170471191406,64.0835189819336,14.403200149536133,64.8855209350586,71.75059509277344,73.9532470703125,15.09776782989502,27.755599975585938,49.41829299926758,,124.06547546386719,51.925697326660156,53.80510330200195,125.03103637695312,15.293190956115723,55.93363952636719,35.72959899902344,70.77535247802734,27.9118595123291,22.341882705688477,24.23900032043457,56.193077087402344,42.51250076293945,61.686065673828125,48.35851287841797,26.595855712890625,36.40739822387695,29.84567642211914,56.39964294433594
2013-02-08 00:00:00-05:00,73.5399169921875,52.9404411315918,65.24906158447266,14.611146926879883,64.15647888183594,72.30300903320312,74.3519058227539,15.14069652557373,27.655729293823242,49.69101333618164,,125.1718521118164,52.473838806152344,53.927433013916016,126.24542236328125,15.432823181152344,56.24665451049805,36.02591323852539,70.95487213134766,28.034399032592773,22.563007354736328,24.1991024017334,55.89790344238281,42.48749923706055,61.48332595825195,48.94340133666992,26.53005599975586,36.57894515991211,29.910690307617188,56.59759521484375
2013-02-11 00:00:00-05:00,73.51123809814453,53.09465026855469,64.20571899414062,14.763420104980469,63.578285217285156,72.11639404296875,74.3519058227539,15.219405174255371,27.54160499572754,49.77283477783203,,125.70026397705078,51.98049545288086,53.590999603271484,125.29395294189453,15.454867362976074,56.194480895996094,36.04813766479492,71.17924499511719,28.170557022094727,22.816890716552734,24.478384017944336,55.94217300415039,42.657501220703125,61.7562141418457,48.41785430908203,26.51211166381836,36.23817825317383,29.968490600585938,56.534236907958984
2013-02-12 00:00:00-05:00,74.11297607421875,53.283111572265625,63.91840362548828,14.393356323242188,63.6788330078125,72.5792465209961,74.90486145019531,15.004751205444336,26.7926082611084,49.954654693603516,,127.24427032470703,52.716583251953125,53.84332275390625,125.21882629394531,15.572454452514648,56.48508834838867,36.40373229980469,71.12689208984375,28.218202590942383,22.83327293395996,24.420743942260742,56.06761932373047,43.09000015258789,62.29417419433594,48.32460403442383,26.583890914916992,36.34712219238281,30.30805015563965,56.534236907958984
2013-02-13 00:00:00-05:00,74.13822174072266,53.19743728637695,64.2208251953125,14.365976333618164,63.0673713684082,71.95214080810547,74.85948944091797,15.126392364501953,26.542936325073242,49.963741302490234,,127.58283996582031,52.818397521972656,53.65982437133789,125.25012969970703,15.616546630859375,56.380767822265625,36.06295394897461,70.30416107177734,28.013980865478516,22.95612144470215,24.185813903808594,56.49561309814453,43.07500076293945,62.364356994628906,48.51108932495117,26.63175392150879,35.95222854614258,30.166236877441406,56.52632141113281
2013-02-14 00:00:00-05:00,74.08056640625,53.403038024902344,64.05448913574219,14.353062629699707,63.19388198852539,71.72071838378906,74.97610473632812,15.019060134887695,26.279003143310547,49.89101791381836,,128.74697875976562,52.73223876953125,53.590999603271484,124.97467041015625,15.601845741271973,56.4925422668457,36.46299362182617,69.97509002685547,28.041208267211914,22.964313507080078,24.212411880493164,56.657955169677734,43.6150016784668,62.637210845947266,48.35851287841797,26.518095016479492,36.233314514160156,30.442590713500977,56.075016021728516
2013-02-15 00:00:00-05:00,74.4049072265625,52.84621810913086,63.21522521972656,14.155261993408203,63.27821731567383,71.37728881835938,74.49015808105469,15.019060134887695,26.692731857299805,50.554656982421875,,127.97090148925781,52.873199462890625,53.60629653930664,125.8072738647461,15.52100944519043,56.753379821777344,36.21110916137695,70.22938537597656,28.19778060913086,22.93974494934082,24.358686447143555,56.48086929321289,43.75749969482422,62.67620849609375,48.587371826171875,26.55996322631836,36.700218200683594,29.92626190185547,54.871482849121094
2013-02-19 00:00:00-05:00,75.08963012695312,53.35163116455078,63.608394622802734,14.150028228759766,62.95774841308594,71.36983489990234,75.11219024658203,15.355361938476562,26.871068954467773,50.66374206542969,,130.9927978515625,52.896705627441406,54.233280181884766,125.39411163330078,15.49896240234375,57.349491119384766,36.63337326049805,70.19197845458984,28.74241065979004,23.162694931030273,24.145912170410156,57.1006965637207,43.70750045776367,62.83995819091797,48.027931213378906,26.61979866027832,36.6119384765625,30.32624626159668,54.443904876708984
2013-02-20 00:00:00-05:00,74.34724426269531,53.0346794128418,64.00157928466797,13.807348251342773,63.0673713684082,69.59306335449219,74.50959014892578,15.104923248291016,26.91387176513672,49.63646697998047,,128.1277618408203,52.027488708496094,53.789825439453125,124.76187133789062,15.234399795532227,57.11851501464844,36.01110076904297,70.23684692382812,29.041948318481445,23.014057159423828,23.94643211364746,56.87935256958008,42.77000045776367,62.457908630371094,46.79884338378906,26.87102508544922,36.10322189331055,30.25351333618164,54.80019760131836
2013-02-21 00:00:00-05:00,74.03730773925781,52.71772003173828,64.36446380615234,13.721522331237793,64.10470581054688,68.3313980102539,74.50959014892578,14.8544921875,26.899599075317383,49.24555969238281,,124.57743072509766,50.41436767578125,53.682151794433594,124.14842224121094,14.881649017333984,57.2824592590332,35.74441146850586,70.40888214111328,28.93302345275879,22.700271606445312,24.176942825317383,56.849830627441406,42.13750076293945,62.668426513671875,46.824256896972656,26.99066162109375,36.57246398925781,30.26805305480957,55.6316032409668
2013-02-22 00:00:00-05:00,74.62832641601562,53.60005569458008,65.6422348022461,13.867640495300293,64.65291595458984,68.33888244628906,75.13809204101562,14.954655647277832,27.477399826049805,49.31829071044922,,127.22774505615234,51.35405349731445,53.75135040283203,125.8760986328125,15.006582260131836,57.274925231933594,36.233333587646484,71.23905181884766,29.25299644470215,22.9232234954834,24.145912170410156,56.812923431396484,42.63999938964844,63.15960693359375,46.17157745361328,27.15815544128418,37.034725189208984,30.40623664855957,55.74245071411133
2013-02-25 00:00:00-05:00,73.3381576538086,53.128902435302734,67.7063217163086,13.62124252319336,63.27821731567383,66.56207275390625,73.57003784179688,14.782931327819824,26.906736373901367,48.71828842163086,,121.91044616699219,50.054141998291016,53.028411865234375,123.63514709472656,14.866950035095215,56.76416778564453,35.336952209472656,71.90470886230469,28.94663429260254,22.601173400878906,23.95530128479004,56.02334976196289,40.877498626708984,61.787418365478516,45.17981719970703,27.349594116210938,36.2123908996582,29.55535125732422,55.77409744262695
2013-02-26 00:00:00-05:00,73.7417984008789,53.04324722290039,67.64582824707031,13.811040878295898,63.801116943359375,67.1518325805664,74.49015808105469,14.747159004211426,27.18492889404297,49.00011444091797,,122.6146469116211,52.904537200927734,53.15916442871094,124.65552520751953,15.12416934967041,56.89936447143555,35.26286697387695,71.96453857421875,28.878555297851562,22.601173400878906,24.057249069213867,56.141414642333984,40.84000015258789,62.403343200683594,44.967918395996094,27.588865280151367,36.66305923461914,29.671720504760742,56.30461883544922
2013-02-27 00:00:00-05:00,74.64997100830078,53.54008865356445,68.8252944946289,13.675687789916992,65.2432861328125,68.86893463134766,75.58522033691406,14.94750690460205,27.427465438842773,49.52738952636719,,125.63858032226562,53.29605484008789,54.10514831542969,126.65232849121094,15.381378173828125,57.327510833740234,36.5074462890625,72.17567443847656,29.25299644470215,22.96451187133789,24.088281631469727,56.635807037353516,41.73500061035156,62.98025131225586,45.662986755371094,27.726451873779297,37.13690948486328,29.9408016204834,56.740116119384766
2013-02-28 00:00:00-05:00,74.95987701416016,53.240264892578125,69.21845245361328,13.578171730041504,64.8553237915039,68.95849609375,75.90918731689453,14.926042556762695,27.62006378173828,49.627376556396484,,124.0727767944336,53.640621185302734,53.912864685058594,125.71334075927734,15.34463119506836,57.1697998046875,36.2407341003418,72.30382537841797,29.089609146118164,22.956256866455078,24.235137939453125,56.215206146240234,42.30500030517578,62.69961929321289,45.30697250366211,27.834121704101562,36.85120391845703,29.773529052734375,56.04332733154297
2013-03-01 00:00:00-05:00,74.79409790039062,53.42873001098633,69.9972152709961,13.241950988769531,65.1758041381836,68.20447540283203,75.7471923828125,14.904574394226074,27.605789184570312,50.300106048583984,,124.71070861816406,54.055660247802734,53.874385833740234,127.01538848876953,15.454867362976074,57.612945556640625,36.233333587646484,72.1379623413086,29.021522521972656,23.080121994018555,24.39533805847168,56.44397735595703,45.5,62.91011047363281,45.366294860839844,27.947778701782227,36.72112274169922,30.049880981445312,56.80344009399414
2013-03-04 00:00:00-05:00,74.44091796875,53.87419128417969,70.11062622070312,12.921415328979492,65.01554107666016,67.00253295898438,76.1294937133789,14.840177536010742,27.691396713256836,50.727378845214844,,126.07764434814453,55.042335510253906,53.60523223876953,128.44256591796875,15.631241798400879,57.988529205322266,36.37409591674805,71.67803955078125,29.5048770904541,23.24527359008789,24.355283737182617,56.58418273925781,46.47249984741211,62.77757263183594,45.196773529052734,28.181076049804688,37.05097579956055,30.37715721130371,58.0069694519043
2013-03-05 00:00:00-05:00,75.28424072265625,54.927860260009766,70.6474380493164,13.262560844421387,66.33966827392578,67.34595489501953,76.41458892822266,15.18362808227539,27.591524124145508,51.34556579589844,,126.72391510009766,55.183284759521484,54.358924865722656,129.2814483642578,15.8076171875,58.334068298339844,36.66301727294922,72.2359619140625,29.443614959716797,23.41042709350586,24.430940628051758,56.85721969604492,46.442501068115234,63.51043701171875,45.349361419677734,28.528030395507812,37.2344970703125,29.613534927368164,58.37120819091797
2013-03-06 00:00:00-05:00,75.43558502197266,55.381874084472656,70.51890563964844,13.093986511230469,66.69386291503906,66.9204330444336,76.76449584960938,15.541397094726562,27.834070205688477,51.23647689819336,,127.69314575195312,55.19109344482422,54.812679290771484,130.4394073486328,15.983986854553223,58.13124465942383,37.06306838989258,72.98992156982422,29.736347198486328,23.195730209350586,24.60894203186035,56.96791076660156,46.592498779296875,63.56532287597656,45.442588806152344,28.28278160095215,37.41334915161133,29.060829162597656,58.10198974609375
2013-03-07 00:00:00-05:00,75.3490982055664,55.30477523803711,70.27696228027344,13.24533462524414,68.3553237915039,66.92789459228516,76.82283020019531,15.598639488220215,27.905391693115234,51.200111389160156,,129.75608825683594,55.01100540161133,55.50487518310547,131.09042358398438,16.08687400817871,58.401649475097656,37.507537841796875,73.20101928710938,29.457229614257812,23.237016677856445,24.573348999023438,56.74652099609375,46.11750030517578,63.6672248840332,45.60365295410156,28.40241050720215,37.28560256958008,29.184459686279297,58.054473876953125
2013-03-08 00:00:00-05:00,76.19239807128906,55.42469024658203,70.31475830078125,13.280402183532715,68.50712585449219,67.56991577148438,76.82929992675781,15.620111465454102,27.97672462463379,52.17283630371094,,126.74044799804688,55.8880615234375,56.681556701660156,131.69137573242188,15.859063148498535,58.73214340209961,37.189002990722656,74.42241668701172,29.25299644470215,23.12140655517578,24.33749008178711,56.95314025878906,46.462501525878906,64.02009582519531,45.61212158203125,28.689544677734375,37.32276153564453,29.55535125732422,58.19792175292969
2013-03-11 00:00:00-04:00,76.26447296142578,56.110015869140625,69.13526916503906,13.469586372375488,69.94929504394531,68.07010650634766,76.93299102783203,15.655887603759766,28.04092788696289,52.41829299926758,,127.00559997558594,55.84886932373047,56.80461883544922,131.50357055664062,15.939898490905762,58.91996765136719,37.396419525146484,74.55815124511719,29.72273063659668,23.014057159423828,24.26628875732422,57.07857894897461,46.48500061035156,64.09847259521484,45.951175689697266,28.599824905395508,37.441226959228516,30.020797729492188,58.1580924987793
2013-03-12 00:00:00-04:00,75.77435302734375,55.93013000488281,69.36966705322266,13.17919635772705,70.97820281982422,66.99508666992188,76.62194061279297,15.527092933654785,27.791269302368164,51.91828918457031,,125.80430603027344,55.70716094970703,56.59695816040039,131.79774475097656,15.90315055847168,59.01007843017578,37.24824905395508,74.46012878417969,30.662200927734375,23.04709243774414,23.803476333618164,56.94574737548828,45.1974983215332,64.09066009521484,46.47673416137695,28.9288272857666,37.120662689208984,29.846263885498047,58.65217208862305
2013-03-13 00:00:00-04:00,75.74552154541016,55.938690185546875,69.21089935302734,13.176735877990723,71.47579956054688,66.65167236328125,76.6932373046875,15.4412260055542,27.726600646972656,52.127384185791016,,125.85395812988281,55.715030670166016,56.87385177612305,132.7429962158203,15.917853355407715,59.00258255004883,37.159358978271484,74.92755126953125,30.648452758789062,23.055349349975586,24.408687591552734,56.67274856567383,45.227500915527344,64.38861083984375,46.359291076660156,28.677574157714844,37.02076721191406,31.111665725708008,58.6920166015625
2013-03-14 00:00:00-04:00,76.41582489013672,56.007225036621094,69.69478607177734,13.304398536682129,71.36614990234375,66.2186508178711,77.75587463378906,15.448383331298828,28.035560607910156,52.50011444091797,,127.60203552246094,55.30561065673828,56.76616668701172,135.0841064453125,15.910507202148438,59.41569900512695,37.78164291381836,74.87480163574219,30.42850112915039,23.237016677856445,24.33749008178711,57.10810089111328,44.622501373291016,64.5767822265625,46.572044372558594,29.000619888305664,37.320457458496094,31.068025588989258,58.349361419677734
2013-03-15 00:00:00-04:00,76.68975067138672,56.615440368652344,69.4150390625,13.647695541381836,72.8926773071289,66.31574249267578,77.5485610961914,15.691664695739746,27.899044036865234,52.34556579589844,,128.28146362304688,54.368621826171875,56.496978759765625,134.53321838378906,15.71208381652832,59.48331832885742,37.05564498901367,75.1462173461914,30.304779052734375,23.15443992614746,24.377538681030273,56.333274841308594,44.125,64.5140609741211,46.572044372558594,28.725446701049805,36.83030319213867,30.966209411621094,57.77557373046875
2013-03-18 00:00:00-04:00,75.97618103027344,56.349876403808594,68.3414077758789,14.018677711486816,71.83844757080078,66.71138763427734,77.1921615600586,15.505623817443848,27.848743438720703,51.66374969482422,,125.88710021972656,54.604835510253906,56.82768630981445,133.46286010742188,15.623892784118652,59.19785690307617,36.677833557128906,74.3168716430664,29.988615036010742,23.203983306884766,24.10163688659668,56.200462341308594,43.532501220703125,64.7100601196289,46.801795959472656,29.162124633789062,36.71879959106445,30.857135772705078,57.57633590698242
2013-03-19 00:00:00-04:00,75.8104019165039,55.79305648803711,69.86112213134766,13.98084545135498,72.11677551269531,65.89765930175781,77.4059829711914,15.398296356201172,28.258283615112305,51.19102096557617,,123.31056213378906,54.16389846801758,56.935367584228516,133.60682678222656,15.535706520080566,59.23543930053711,36.44819641113281,74.1886978149414,30.036724090576172,23.270044326782227,23.95477867126465,56.90147399902344,42.807498931884766,65.2275619506836,46.946449279785156,29.28176498413086,36.23794174194336,32.537078857421875,57.7357177734375
2013-03-20 00:00:00-04:00,76.15636444091797,56.53834915161133,71.1086196899414,13.906708717346191,71.99869537353516,64.90475463867188,77.98268127441406,15.505623817443848,28.646270751953125,51.76374053955078,,124.3792953491211,54.23475646972656,57.45066452026367,134.6208953857422,15.56509780883789,59.678611755371094,36.38890838623047,74.46768188476562,30.325403213500977,23.385652542114258,24.39978790283203,57.24830627441406,43.127498626708984,65.7372055053711,46.699676513671875,29.072399139404297,37.01148986816406,33.46794891357422,58.16606140136719
2013-03-21 00:00:00-04:00,75.63742065429688,56.03290939331055,71.30521392822266,13.926705360412598,71.12158203125,64.82263946533203,77.97620391845703,14.911727905273438,28.789968490600586,51.19102096557617,,120.4440689086914,54.289894104003906,57.36604690551758,132.86822509765625,15.462220191955566,59.34811782836914,35.818477630615234,74.28672790527344,30.098573684692383,23.21224594116211,23.85242462158203,56.97528076171875,43.182498931884766,65.66667175292969,46.85284423828125,29.192028045654297,36.65608215332031,33.31522750854492,58.27761459350586
